#Acq. time (s)=	30
#Accumulations=	1
#Range (cm-¹)=	1050...3000 (30 s) 
#Windows=	6
#Auto scanning=	Off
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Off
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector Gain=	High Sensitivity
#Detector ADC=	45 kHz       
#Detector temperature (°C)=	-60.1
#Instrument=	LabRAM
#Detector=	Syncerity
#Objective=	x50LWD
#Grating=	1800
#Filter=	25%
#Laser (nm)=	532
#Hole=	100
#E-Cal_Neon=	0
#StageXY=	Marzhauser
#StageZ=	Marzhauser
#X (µm)=	0
#Y (µm)=	0
#Z (µm)=	-1678.85
#Spectral res.(cm-¹)=	1.9
#Full time(mm:ss)=	3:08
#AC=	Not calibrated
#Project=	
#Sample=	
#Site=	
#Title=	RT
#Remark=	
#Date=	19.02.2026 09:52
#Acquired=	19.02.2026 09:52:11
#Edit:Spike=	19.02.2026 09:52:56
#Edit:Spike=	19.02.2026 09:53:14
#Edit:Spike=	19.02.2026 09:53:16
#Edit:Spike=	19.02.2026 09:53:46
#Edit:Spike=	19.02.2026 09:53:50
#Edit:Spike=	19.02.2026 09:54:17
#AxisType[0]=Intens
#AxisUnit[0]=Cnt
#AxisType[1]=Spectr
#AxisUnit[1]=1/cm
1050.13	115
1050.59	139
1051.05	169
1051.51	97
1051.97	119
1052.44	139
1052.9	119
1053.36	155
1053.82	117
1054.28	137
1054.74	157
1055.2	131
1055.67	137
1056.13	135
1056.59	109
1057.05	105
1057.51	127
1057.97	109
1058.43	147
1058.89	77
1059.36	139
1059.82	113
1060.28	151
1060.74	103
1061.2	151
1061.66	111
1062.12	127
1062.58	165
1063.04	113
1063.5	143
1063.96	75
1064.43	153
1064.89	107
1065.35	137
1065.81	101
1066.27	159
1066.73	79
1067.19	117
1067.65	137
1068.11	105
1068.57	165
1069.03	67
1069.49	145
1069.95	115
1070.41	165
1070.87	81
1071.33	151
1071.79	107
1072.25	131
1072.71	147
1073.17	119
1073.63	169
1074.09	63
1074.55	139
1075.01	123
1075.47	141
1075.93	93
1076.39	149
1076.85	89
1077.31	151
1077.77	131
1078.23	125
1078.69	155
1079.15	83
1079.61	153
1080.07	123
1080.53	157
1080.99	97
1081.45	153
1081.91	81
1082.37	145
1082.83	117
1083.29	143
1083.75	143
1084.21	81
1084.66	125
1085.12	139
1085.58	139
1086.04	79
1086.5	169
1086.96	93
1087.42	147
1087.88	103
1088.34	143
1088.8	147
1089.25	95
1089.71	145
1090.17	125
1090.63	141
1091.09	95
1091.55	147
1092.01	109
1092.47	151
1092.92	123
1093.38	131
1093.84	151
1094.3	105
1094.76	123
1095.22	163
1095.68	135
1096.13	105
1096.59	135
1097.05	99
1097.51	125
1097.97	109
1098.43	145
1098.88	159
1099.34	111
1099.8	117
1100.26	149
1100.72	129
1101.17	119
1101.63	147
1102.09	115
1102.55	151
1103.01	117
1103.46	123
1103.92	143
1104.38	87
1104.84	117
1105.29	137
1105.75	129
1106.21	133
1106.67	129
1107.12	123
1107.58	117
1108.04	121
1108.5	113
1108.95	147
1109.41	97
1109.87	109
1110.33	137
1110.78	117
1111.24	171
1111.7	99
1112.16	129
1112.61	99
1113.07	127
1113.53	113
1113.98	157
1114.44	99
1114.9	97
1115.35	157
1115.81	127
1116.27	157
1116.72	97
1117.18	139
1117.64	125
1118.1	141
1118.55	95
1119.01	147
1119.47	83
1119.92	113
1120.38	119
1120.84	123
1121.29	131
1121.75	97
1122.2	119
1122.66	121
1123.12	147
1123.57	89
1124.03	169
1124.49	85
1124.94	167
1125.4	115
1125.86	145
1126.31	143
1126.77	105
1127.22	123
1127.68	139
1128.14	161
1128.59	73
1129.05	179
1129.5	81
1129.96	151
1130.41	121
1130.87	163
1131.33	143
1131.78	81
1132.24	131
1132.69	121
1133.15	159
1133.61	79
1134.06	167
1134.52	87
1134.97	137
1135.43	107
1135.88	121
1136.34	127
1136.79	127
1137.25	125
1137.7	145
1138.16	141
1138.61	83
1139.07	161
1139.52	119
1139.98	167
1140.43	105
1140.89	145
