#Acq. time (s)=	30
#Accumulations=	1
#Range (cm-¹)=	1050...3000 (25 s) 
#Windows=	6
#Auto scanning=	Off
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Off
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector Gain=	High Sensitivity
#Detector ADC=	45 kHz       
#Detector temperature (°C)=	-60.1
#Instrument=	LabRAM
#Detector=	Syncerity
#Objective=	x50LWD
#Grating=	1800
#Filter=	25%
#Laser (nm)=	532
#Hole=	100
#E-Cal_Neon=	0
#StageXY=	Marzhauser
#StageZ=	Marzhauser
#X (µm)=	0
#Y (µm)=	0
#Z (µm)=	-1678.85
#Spectral res.(cm-¹)=	1.9
#Full time(mm:ss)=	2:43
#AC=	Not calibrated
#Project=	
#Sample=	
#Site=	
#Title=	RT
#Remark=	
#Date=	19.02.2026 09:45
#Acquired=	19.02.2026 09:45:27
#Edit:Spike=	19.02.2026 09:46:20
#Edit:Spike=	19.02.2026 09:46:23
#Edit:Spike=	19.02.2026 09:47:14
#Edit:Spike=	19.02.2026 09:47:18
#AxisType[0]=Intens
#AxisUnit[0]=Cnt
#AxisType[1]=Spectr
#AxisUnit[1]=1/cm
1050.13	155
1050.59	113
1051.05	135
1051.51	91
1051.97	139
1052.44	123
1052.9	97
1053.36	147
1053.82	73
1054.28	155
1054.74	101
1055.2	141
1055.67	117
1056.13	119
1056.59	99
1057.05	121
1057.51	123
1057.97	115
1058.43	149
1058.89	75
1059.36	129
1059.82	105
1060.28	125
1060.74	137
1061.2	125
1061.66	103
1062.12	137
1062.58	141
1063.04	143
1063.5	133
1063.96	107
1064.43	115
1064.89	121
1065.35	115
1065.81	157
1066.27	95
1066.73	111
1067.19	135
1067.65	113
1068.11	123
1068.57	85
1069.03	103
1069.49	125
1069.95	127
1070.41	107
1070.87	169
1071.33	109
1071.79	121
1072.25	135
1072.71	127
1073.17	135
1073.63	95
1074.09	127
1074.55	137
1075.01	135
1075.47	119
1075.93	159
1076.39	91
1076.85	133
1077.31	121
1077.77	121
1078.23	145
1078.69	71
1079.15	113
1079.61	123
1080.07	145
1080.53	89
1080.99	139
1081.45	67
1081.91	141
1082.37	113
1082.83	109
1083.29	167
1083.75	65
1084.21	135
1084.66	119
1085.12	137
1085.58	95
1086.04	141
1086.5	99
1086.96	141
1087.42	123
1087.88	101
1088.34	167
1088.8	77
1089.25	149
1089.71	115
1090.17	131
1090.63	99
1091.09	115
1091.55	95
1092.01	137
1092.47	123
1092.92	117
1093.38	139
1093.84	85
1094.3	133
1094.76	113
1095.22	137
1095.68	115
1096.13	101
1096.59	117
1097.05	149
1097.51	103
1097.97	117
1098.43	133
1098.88	99
1099.34	135
1099.8	143
1100.26	125
1100.72	145
1101.17	103
1101.63	119
1102.09	125
1102.55	117
1103.01	123
1103.46	117
1103.92	121
1104.38	123
1104.84	137
1105.29	101
1105.75	153
1106.21	99
1106.67	131
1107.12	137
1107.58	93
1108.04	143
1108.5	107
1108.95	119
1109.41	95
1109.87	165
1110.33	87
1110.78	151
1111.24	105
1111.7	157
1112.16	123
1112.61	83
1113.07	163
1113.53	83
1113.98	127
1114.44	87
1114.9	145
1115.35	97
1115.81	157
1116.27	89
1116.72	135
1117.18	133
1117.64	85
1118.1	155
1118.55	93
1119.01	124.6
1119.47	169
1119.92	121
1120.38	111
1120.84	123
1121.29	95
1121.75	121
1122.2	101
1122.66	99
1123.12	149
1123.57	99
1124.03	149
1124.49	101
1124.94	145
1125.4	113
1125.86	145
1126.31	95
1126.77	133
1127.22	123
1127.68	129
1128.14	137
1128.59	93
1129.05	161
1129.5	107
1129.96	135
1130.41	119
1130.87	127
1131.33	103
1131.78	149
1132.24	109
1132.69	113
1133.15	127
1133.61	117
1134.06	139
1134.52	133
1134.97	117
1135.43	127
1135.88	105
1136.34	109
1136.79	133
1137.25	125
1137.7	145
1138.16	111
1138.61	111
1139.07	107
1139.52	125
1139.98	105
1140.43	145
1140.89	93
1141.34	107
1141.8	131
1142.25	111
1142.71	141
1143.16	103
1143.62	117
1144.07	123
1144.53	137
1144.98	101
1145.44	155
1145.89	73
1146.35	117
1146.8	133
1147.26	111
1147.71	125
1148.16	73
1148.62	135
1149.07	111
1149.53	173
1149.98	81
1150.44	175
1150.89	85
1151.35	155
1151.8	129
1152.25	113
1152.71	133
1153.16	61
1153.62	141
1154.07	133
1154.52	171
1154.98	77
1155.43	137
1155.89	79
1156.34	139
1156.79	111
1157.25	109
1157.7	135
1158.16	69
1158.61	147
1159.06	109
1159.52	131
1159.97	97
1160.42	137
1160.88	91
1161.33	135
1161.78	111
1162.24	103
1162.69	139
1163.14	95
1163.6	169
1164.05	123
1164.5	119
1164.96	95
1165.41	135
1165.86	103
1166.32	155
1166.77	101
1167.22	131
1167.68	137
1168.13	93
1168.58	133
1169.04	117
1169.49	117
1169.94	105
1170.39	97
1170.85	101
1171.3	137
1171.75	101
1172.2	115
1172.66	113
1173.11	107
1173.56	107
1174.01	129
1174.47	101
1174.92	137
1175.37	97
1175.82	133
1176.28	131
1176.73	93
1177.18	127
1177.63	119
1178.09	129
1178.54	125
1178.99	141
1179.44	85
1179.89	165
1180.35	69
1180.8	139
1181.25	101
1181.7	103
1182.15	145
1182.61	101
1183.06	117
1183.51	91
1183.96	139
1184.41	71
1184.87	165
1185.32	65
1185.77	135
1186.22	97
1186.67	95
1187.12	147
1187.58	93
1188.03	131
1188.48	113
1188.93	151
1189.38	105
1189.83	149
1190.28	75
1190.73	151
1191.19	115
1191.64	103
1192.09	139
1192.54	95
1192.99	133
1193.44	101
1193.89	143
1194.34	93
1194.8	141
1195.25	71
1195.7	135
1196.15	115
1196.6	105
1197.05	141
1197.5	89
1197.95	143
1198.4	123
1198.85	141
1199.3	111
1199.75	113
1200.2	83
1200.66	139
1201.11	119
1201.56	123
1202.01	129
1202.46	81
1202.91	131
1203.36	109
1203.81	133
1204.26	115
1204.71	115
1205.16	101
1205.61	133
1206.06	117
1206.51	117
1206.96	127
1207.41	107
1207.86	123
1208.31	139
1208.76	97
1209.21	127
1209.66	95
1210.11	113
1210.56	127
1211.01	115
1211.46	131
1211.91	89
1212.36	93
1212.81	105
1213.26	125
1213.71	101
1214.16	159
1214.61	89
1215.05	109
1215.51	119
1215.95	109
1216.4	123
1216.85	115
1217.3	115
1217.75	127
1218.2	135
1218.65	101
1219.1	167
1219.55	65
1220	139
1220.45	125
1220.9	131
1221.34	117
1221.79	83
1222.24	129
1222.69	107
1223.14	139
1223.59	59
1224.04	155
1224.49	73
1224.94	133
1225.38	123
1225.83	101
1226.28	129
1226.73	49
1227.18	139
1227.63	113
1228.07	143
1228.52	87
1228.97	145
1229.42	97
1229.87	127
1230.32	113
1230.76	107
1231.21	135
1231.66	83
1232.11	119
1232.56	139
1233.01	133
1233.45	97
1233.9	117
1234.35	99
1234.8	145
1235.25	101
1235.69	111
1236.14	141
1236.59	95
1237.04	107
1237.49	119
1237.93	105
1238.38	143
1238.83	127
1239.28	117
1239.72	145
1240.17	101
1240.62	119
1241.07	141
1241.51	103
1241.96	113
1242.41	125
1242.86	101
1243.3	145
1243.75	95
1244.2	133
1244.65	129
1245.09	93
1245.54	131
1245.99	131
1246.44	111
1246.88	105
1247.33	151
1247.78	107
1248.22	157
1248.67	71
1249.12	123
1249.56	115
1250.01	123
1250.46	115
1250.9	101
1251.35	123
1251.8	115
1252.24	153
1252.69	73
1253.14	165
1253.58	61
1254.03	159
1254.48	119
1254.92	115
1255.37	143
1255.82	103
1256.26	125
1256.71	101
1257.15	145
1257.6	93
1258.05	165
1258.49	79
1258.94	159
1259.39	111
1259.83	127
1260.28	161
1260.72	87
1261.17	123
1261.62	109
1262.06	155
1262.51	97
1262.95	153
1263.4	57
1263.85	153
1264.29	107
1264.74	125
1265.18	133
1265.63	109
1266.07	145
1266.52	125
1266.97	143
1267.41	113
1267.86	133
1268.3	95
1268.75	165
1269.19	137
1269.64	129
1270.08	135
1270.53	103
1270.97	135
1271.42	117
1271.86	111
1272.31	147
1272.76	111
1273.2	97
1273.64	137
1274.09	123
1274.53	127
1274.98	129
1275.42	111
1275.87	115
1276.31	147
1276.76	107
1277.2	165
1277.65	83
1278.09	123
1278.54	133
1278.98	131
1279.43	117
1279.87	109
1280.32	103
1280.76	113
1281.21	133
1281.65	107
1282.09	169
1282.54	89
1282.98	127
1283.43	121
1283.87	119
1284.32	133
1284.76	107
1285.21	131
1285.65	125
1286.09	143
1286.54	93
1286.98	153
1287.42	99
1287.87	147
1288.31	119
1288.76	143
1289.2	125
1289.64	87
1290.09	115
1290.53	123
1290.98	157
1291.42	77
1291.86	185
1292.31	85
1292.75	177
1293.19	129
1293.64	129
1294.08	121
1294.53	81
1294.97	135
1295.41	97
1295.85	143
1296.3	83
1296.74	143
1297.19	99
1297.63	137
1298.07	109
1298.51	123
1298.96	135
1299.4	73
1299.84	119
1300.29	111
1300.73	129
1301.17	89
1301.62	133
1302.06	93
1302.5	139
1302.94	127
1303.39	125
1303.83	133
1304.27	95
1304.72	125
1305.16	123
1305.6	123
1306.04	113
1306.49	131
1306.93	115
1307.37	153
1307.81	99
1308.26	147
1308.7	125
1309.14	83
1309.58	119
1310.03	127
1310.47	113
1310.91	125
1311.35	113
1311.8	131
1312.24	137
1312.68	115
1313.12	109
1313.56	153
1314	109
1314.45	125
1314.89	139
1315.33	99
1315.77	173
1316.22	115
1316.66	151
1317.1	139
1317.54	131
1317.98	147
1318.43	135
1318.87	127
1319.31	105
1319.75	145
1320.19	111
1320.63	193
1321.07	65
1321.51	153
1321.96	131
1322.4	129
1322.84	127
1323.28	121
1323.72	121
1324.16	117
1324.6	163
1325.05	103
1325.49	183
1325.93	73
1326.37	171
1326.81	117
1327.25	145
1327.69	143
1328.13	121
1328.57	139
1329.02	137
1329.45	145
1329.9	109
1330.34	169
1330.78	91
1331.22	185
1331.66	157
1332.1	167
1332.54	167
1332.98	147
1333.42	129
1333.86	141
1334.3	155
1334.74	135
1335.18	177
1335.62	107
1336.07	179
1336.5	163
1336.95	165
1337.39	147
1337.83	157
1338.27	177
1338.71	187
1339.15	167
1339.59	165
1340.03	161
1340.47	141
1340.91	177
1341.35	195
1341.79	171
1342.23	185
1342.67	159
1343.11	179
1343.55	199
1343.99	179
1344.43	209
1344.86	155
1345.31	205
1345.74	211
1346.18	205
1346.62	185
1347.06	183
1347.5	185
1347.94	183
1348.38	205
1348.82	159
1349.26	219
1349.7	133
1350.14	195
1350.58	173
1351.02	165
1351.46	149
1351.9	181
1352.33	161
1352.77	167
1353.21	163
1353.65	133
1354.09	195
1354.53	127
1354.97	187
1355.41	131
1355.85	201
1356.29	149
1356.72	163
1357.16	163
1357.6	165
1358.04	173
1358.48	117
1358.92	197
1359.36	95
1359.79	175
1360.23	97
1360.67	149
1361.11	147
1361.55	133
1361.99	111
1362.43	145
1362.87	163
1363.3	77
1363.74	157
1364.18	107
1364.62	171
1365.06	127
1365.49	147
1365.93	145
1366.37	115
1366.81	135
1367.25	145
1367.68	151
1368.12	109
1368.56	137
1369	113
1369.44	165
1369.87	107
1370.31	129
1370.75	139
1371.19	107
1371.62	109
1372.06	147
1372.5	115
1372.94	145
1373.37	119
1373.81	103
1374.25	151
1374.69	119
1375.12	115
1375.56	127
1376	117
1376.44	109
1376.87	131
1377.31	117
1377.75	155
1378.19	93
1378.62	123
1379.06	135
1379.5	103
1379.93	115
1380.37	137
1380.81	97
1381.25	115
1381.68	137
1382.12	115
1382.56	157
1382.99	69
1383.43	139
1383.87	115
1384.3	141
1384.74	113
1385.18	129
1385.61	103
1386.05	95
1386.49	155
1386.92	93
1387.36	159
1387.8	53
1388.23	139
1388.67	111
1389.1	135
1389.54	119
1389.98	127
1390.41	119
1390.85	103
1391.29	143
1391.72	71
1392.16	173
1392.59	49
1393.03	159
1393.47	123
1393.9	129
1394.34	129
1394.77	113
1395.21	133
1395.65	141
1396.08	129
1396.52	101
1396.95	161
1397.39	53
1397.82	155
1398.26	123
1398.7	139
