#Acq. time (s)=	30
#Accumulations=	1
#Range (cm-¹)=	1050...3000 (30 s) 
#Windows=	6
#Auto scanning=	Off
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Off
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector Gain=	High Sensitivity
#Detector ADC=	45 kHz       
#Detector temperature (°C)=	-60.1
#Instrument=	LabRAM
#Detector=	Syncerity
#Objective=	x50LWD
#Grating=	1800
#Filter=	25%
#Laser (nm)=	532
#Hole=	100
#E-Cal_Neon=	0
#StageXY=	Marzhauser
#StageZ=	Marzhauser
#X (µm)=	0
#Y (µm)=	0
#Z (µm)=	-1678.85
#Spectral res.(cm-¹)=	1.9
#Full time(mm:ss)=	3:09
#AC=	Not calibrated
#Project=	
#Sample=	
#Site=	
#Title=	Spot 1 400K reverse
#Remark=	
#Date=	19.02.2026 13:00
#Acquired=	19.02.2026 13:00:57
#Edit:Spike=	19.02.2026 13:07:11
#AxisType[0]=Intens
#AxisUnit[0]=Cnt
#AxisType[1]=Spectr
#AxisUnit[1]=1/cm
1050.13	107
1050.59	153
1051.05	133
1051.51	149
1051.97	117
1052.44	147
1052.9	143
1053.36	129
1053.82	171
1054.28	99
1054.74	161
1055.2	127
1055.67	133
1056.13	173
1056.59	99
1057.05	111
1057.51	139
1057.97	131
1058.43	147
1058.89	117
1059.36	103
1059.82	171
1060.28	113
1060.74	115
1061.2	139
1061.66	113
1062.12	139
1062.58	177
1063.04	123
1063.5	175
1063.96	97
1064.43	155
1064.89	145
1065.35	137
1065.81	165
1066.27	149
1066.73	125
1067.19	115
1067.65	137
1068.11	105
1068.57	201
1069.03	73
1069.49	151
1069.95	113
1070.41	135
1070.87	135
1071.33	123
1071.79	155
1072.25	103
1072.71	159
1073.17	107
1073.63	171
1074.09	77
1074.55	151
1075.01	115
1075.47	135
1075.93	145
1076.39	99
1076.85	137
1077.31	153
1077.77	131
1078.23	153
1078.69	123
1079.15	103
1079.61	155
1080.07	145
1080.53	131
1080.99	137
1081.45	133
1081.91	131
1082.37	153
1082.83	109
1083.29	173
1083.75	87
1084.21	147
1084.66	135
1085.12	135
1085.58	147
1086.04	101
1086.5	129
1086.96	135
1087.42	143
1087.88	87
1088.34	179
1088.8	75
1089.25	149
1089.71	141
1090.17	149
1090.63	157
1091.09	95
1091.55	165
1092.01	117
1092.47	155
1092.92	101
1093.38	173
1093.84	89
1094.3	181
1094.76	129
1095.22	143
1095.68	141
1096.13	101
1096.59	161
1097.05	137
1097.51	145
1097.97	117
1098.43	113
1098.88	159
1099.34	155
1099.8	109
1100.26	133
1100.72	149
1101.17	117
1101.63	145
1102.09	137
1102.55	131
1103.01	161
1103.46	117
1103.92	145
1104.38	137
1104.84	97
1105.29	165
1105.75	129
1106.21	157
1106.67	119
1107.12	167
1107.58	113
1108.04	173
1108.5	115
1108.95	145
1109.41	145
1109.87	85
1110.33	175
1110.78	73
1111.24	171
1111.7	113
1112.16	155
1112.61	131
1113.07	139
1113.53	111
1113.98	143
1114.44	133
1114.9	107
1115.35	167
1115.81	101
1116.27	173
1116.72	91
1117.18	149
1117.64	147
1118.1	127
1118.55	127
1119.01	141
1119.47	145
1119.92	129
1120.38	153
1120.84	107
1121.29	181
1121.75	115
1122.2	137
1122.66	159
1123.12	115
1123.57	131
1124.03	133
1124.49	135
1124.94	149
1125.4	125
1125.86	143
1126.31	151
1126.77	137
1127.22	141
1127.68	149
1128.14	109
1128.59	125
1129.05	167
1129.5	111
1129.96	177
1130.41	73
1130.87	171
1131.33	137
1131.78	133
1132.24	155
1132.69	107
1133.15	137
1133.61	107
1134.06	181
1134.52	101
1134.97	179
1135.43	79
1135.88	183
1136.34	133
1136.79	131
1137.25	159
1137.7	111
1138.16	159
1138.61	115
1139.07	157
1139.52	121
1139.98	161
1140.43	93
1140.89	163
1141.34	129
1141.8	117
1142.25	171
1142.71	111
1143.16	149
1143.62	115
1144.07	139
1144.53	155
1144.98	133
1145.44	95
1145.89	167
1146.35	135
1146.8	129
1147.26	145
1147.71	115
1148.16	149
1148.62	133
1149.07	143
1149.53	161
1149.98	109
1150.44	111
1150.89	145
1151.35	127
1151.8	151
1152.25	111
1152.71	135
1153.16	113
1153.62	139
1154.07	131
1154.52	185
1154.98	105
1155.43	127
1155.89	135
1156.34	117
1156.79	187
1157.25	99
1157.7	181
1158.16	121
1158.61	151
1159.06	111
1159.52	129
1159.97	97
1160.42	143
1160.88	147
1161.33	105
1161.78	169
1162.24	63
1162.69	175
1163.14	123
1163.6	143
1164.05	145
1164.5	119
1164.96	135
1165.41	169
1165.86	151
1166.32	137
1166.77	139
1167.22	97
1167.68	169
1168.13	141
1168.58	129
1169.04	147
1169.49	107
1169.94	139
1170.39	175
1170.85	139
1171.3	147
1171.75	127
1172.2	133
1172.66	135
1173.11	139
1173.56	135
1174.01	113
1174.47	127
1174.92	139
1175.37	155
1175.82	103
1176.28	157
1176.73	87
1177.18	141
1177.63	125
1178.09	163
1178.54	169
1178.99	119
1179.44	141
1179.89	157
1180.35	159
1180.8	85
1181.25	179
1181.7	81
1182.15	179
1182.61	121
1183.06	151
1183.51	137
1183.96	87
1184.41	161
1184.87	129
1185.32	183
1185.77	95
1186.22	143
1186.67	115
1187.12	153
1187.58	111
1188.03	135
1188.48	159
1188.93	97
1189.38	133
1189.83	133
1190.28	121
1190.73	159
1191.19	111
1191.64	123
1192.09	135
1192.54	117
1192.99	161
1193.44	145
1193.89	129
1194.34	111
1194.8	165
1195.25	103
1195.7	153
1196.15	117
