#Acq. time (s)=	30
#Accumulations=	1
#Range (cm-¹)=	1050...3000 (30 s) 
#Windows=	6
#Auto scanning=	Off
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Off
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector Gain=	High Sensitivity
#Detector ADC=	45 kHz       
#Detector temperature (°C)=	-60.1
#Instrument=	LabRAM
#Detector=	Syncerity
#Objective=	x50LWD
#Grating=	1800
#Filter=	25%
#Laser (nm)=	532
#Hole=	100
#E-Cal_Neon=	0
#StageXY=	Marzhauser
#StageZ=	Marzhauser
#X (µm)=	0
#Y (µm)=	0
#Z (µm)=	-1678.85
#Spectral res.(cm-¹)=	1.9
#Full time(mm:ss)=	3:09
#AC=	Not calibrated
#Project=	
#Sample=	
#Site=	
#Title=	Spot 2 500K
#Remark=	
#Date=	19.02.2026 15:20
#Acquired=	19.02.2026 15:20:15
#Edit:Spike=	19.02.2026 15:30:20
#AxisType[0]=Intens
#AxisUnit[0]=Cnt
#AxisType[1]=Spectr
#AxisUnit[1]=1/cm
1050.13	151
1050.59	59
1051.05	151
1051.51	107
1051.97	147
1052.44	93
1052.9	149
1053.36	93
1053.82	107
1054.28	123
1054.74	99
1055.2	175
1055.67	51
1056.13	159
1056.59	115
1057.05	121
1057.51	115
1057.97	113
1058.43	105
1058.89	117
1059.36	127
1059.82	97
1060.28	119
1060.74	71
1061.2	137
1061.66	107
1062.12	117
1062.58	133
1063.04	91
1063.5	137
1063.96	143
1064.43	105
1064.89	131
1065.35	107
1065.81	87
1066.27	141
1066.73	123
1067.19	115
1067.65	117
1068.11	111
1068.57	125
1069.03	131
1069.49	93
1069.95	145
1070.41	69
1070.87	101
1071.33	125
1071.79	135
1072.25	137
1072.71	105
1073.17	113
1073.63	131
1074.09	137
1074.55	83
1075.01	149
1075.47	53
1075.93	125
1076.39	99
1076.85	111
1077.31	141
1077.77	85
1078.23	121
1078.69	119
1079.15	133
1079.61	87
1080.07	157
1080.53	77
1080.99	155
1081.45	113
1081.91	121
1082.37	135
1082.83	63
1083.29	147
1083.75	113
1084.21	137
1084.66	115
1085.12	119
1085.58	105
1086.04	151
1086.5	117
1086.96	103
1087.42	131
1087.88	91
1088.34	133
1088.8	131
1089.25	111
1089.71	137
1090.17	87
1090.63	143
1091.09	121
1091.55	89
1092.01	137
1092.47	99
1092.92	121
1093.38	109
1093.84	131
1094.3	115
1094.76	173
1095.22	89
1095.68	129
1096.13	129
1096.59	97
1097.05	153
1097.51	75
1097.97	147
1098.43	117
1098.88	143
1099.34	103
1099.8	131
1100.26	105
1100.72	135
1101.17	133
1101.63	79
1102.09	159
1102.55	85
1103.01	149
1103.46	71
1103.92	117
1104.38	105
1104.84	125
1105.29	119
1105.75	135
1106.21	133
1106.67	93
1107.12	143
1107.58	71
1108.04	145
1108.5	89
1108.95	131
1109.41	145
1109.87	103
1110.33	113
1110.78	141
1111.24	131
1111.7	115
1112.16	105
1112.61	111
1113.07	111
1113.53	113
1113.98	117
1114.44	133
1114.9	93
1115.35	105
1115.81	143
1116.27	97
1116.72	153
1117.18	81
1117.64	129
1118.1	115
1118.55	109
1119.01	115
1119.47	103
1119.92	115
1120.38	97
1120.84	149
1121.29	83
1121.75	161
1122.2	61
1122.66	145
1123.12	121
1123.57	111
1124.03	159
1124.49	79
1124.94	145
1125.4	91
1125.86	153
1126.31	97
1126.77	167
1127.22	83
1127.68	131
1128.14	105
1128.59	109
1129.05	143
1129.5	91
1129.96	127
1130.41	101
1130.87	147
1131.33	111
1131.78	121
1132.24	87
1132.69	145
1133.15	135
1133.61	125
1134.06	137
1134.52	101
1134.97	143
1135.43	109
1135.88	113
1136.34	121
1136.79	105
1137.25	107
1137.7	139
1138.16	113
1138.61	135
1139.07	95
1139.52	105
1139.98	123
1140.43	117
1140.89	113
1141.34	149
1141.8	79
1142.25	109
1142.71	151
1143.16	113
1143.62	141
1144.07	75
1144.53	137
1144.98	101
1145.44	127
1145.89	113
1146.35	135
1146.8	107
1147.26	99
1147.71	161
1148.16	105
1148.62	169
1149.07	41
1149.53	167
1149.98	107
1150.44	143
1150.89	125
1151.35	109
1151.8	117
1152.25	101
1152.71	139
1153.16	89
1153.62	149
1154.07	67
1154.52	143
1154.98	113
1155.43	101
1155.89	135
1156.34	99
1156.79	123
1157.25	141
1157.7	137
1158.16	123
1158.61	93
1159.06	89
1159.52	133
1159.97	111
1160.42	143
1160.88	129
1161.33	111
1161.78	121
1162.24	117
1162.69	103
1163.14	159
1163.6	107
1164.05	119
1164.5	125
1164.96	127
1165.41	143
1165.86	93
1166.32	119
1166.77	131
1167.22	153
1167.68	101
1168.13	143
1168.58	83
1169.04	131
1169.49	129
1169.94	111
1170.39	143
1170.85	73
1171.3	139
